sn,fault_time,label
SERVER_13891,2020-06-04 00:51:00,3
SERVER_1402,2020-01-18 17:34:00,3
SERVER_14057,2020-03-08 23:09:00,2
SERVER_2535,2020-10-06 19:07:00,2
SERVER_5737,2020-05-04 08:49:00,2
SERVER_1490,2020-01-12 22:21:00,2
SERVER_1832,2020-11-03 19:43:00,2
SERVER_4105,2020-09-16 15:00:00,2
SERVER_1127,2020-11-04 14:12:00,2
SERVER_1244,2020-09-03 05:54:00,2
SERVER_13653,2020-06-03 11:11:00,2
SERVER_2215,2020-01-04 01:59:00,2
SERVER_15896,2020-05-09 02:17:00,2
SERVER_3847,2020-03-09 15:43:00,2
SERVER_13653,2020-06-05 12:17:00,2
SERVER_2636,2020-01-17 14:16:00,2
SERVER_2211,2020-04-24 23:20:00,2
SERVER_2681,2020-02-12 18:41:00,2
SERVER_2426,2020-02-12 15:39:00,2
SERVER_4098,2020-10-20 11:50:00,2
SERVER_4135,2020-09-21 20:33:00,3
SERVER_2687,2020-10-13 22:38:00,2
SERVER_14642,2020-04-16 11:53:00,3
SERVER_14596,2020-03-02 22:13:00,2
SERVER_2425,2020-03-01 06:38:00,2
SERVER_2758,2020-05-26 21:55:00,2
SERVER_3916,2020-01-04 15:43:00,3
SERVER_2670,2020-06-25 12:21:00,2
SERVER_14621,2020-04-28 12:06:00,2
SERVER_13904,2020-06-18 14:26:00,2
SERVER_13688,2020-09-14 02:18:00,2
SERVER_2998,2020-10-06 21:27:00,3
SERVER_1900,2020-05-30 10:29:00,2
SERVER_2827,2020-07-22 01:52:00,2
SERVER_3691,2020-11-02 14:17:00,1
SERVER_2684,2020-07-23 12:00:00,2
SERVER_1260,2020-06-02 20:08:00,2
SERVER_14015,2020-01-01 16:15:00,2
SERVER_3247,2020-09-23 11:21:00,3
SERVER_3464,2020-06-28 00:44:00,2
SERVER_2757,2020-03-25 07:46:00,2
SERVER_1985,2020-01-27 21:37:00,3
SERVER_2116,2020-08-28 12:29:00,3
SERVER_2052,2020-10-03 17:50:00,2
SERVER_15188,2020-02-04 18:45:00,1
SERVER_15471,2019-12-31 12:43:00,2
SERVER_14053,2020-10-23 17:56:00,2
SERVER_2099,2020-03-27 19:48:00,2
SERVER_13729,2020-04-13 17:28:00,2
SERVER_15876,2020-07-04 09:40:00,2
SERVER_14702,2020-01-06 08:09:00,2
SERVER_1215,2020-07-19 09:23:00,2
SERVER_13901,2020-02-01 09:08:00,3
SERVER_13894,2020-10-14 19:04:00,3
SERVER_15879,2020-08-27 13:24:00,2
SERVER_2685,2020-08-29 02:38:00,2
SERVER_13902,2020-11-17 05:49:00,2
SERVER_13657,2020-04-14 11:47:00,3
SERVER_14724,2020-06-25 06:51:00,2
SERVER_1129,2020-08-12 19:51:00,3
SERVER_13656,2020-06-10 11:59:00,3
SERVER_2437,2020-06-23 14:18:00,3
SERVER_2223,2020-09-20 16:09:00,2
SERVER_2562,2020-04-21 05:50:00,2
SERVER_15870,2020-11-13 03:56:00,2
SERVER_13783,2020-07-22 16:35:00,2
SERVER_2532,2020-03-13 01:50:00,2
SERVER_2683,2020-06-11 22:09:00,2
SERVER_13721,2020-07-25 23:24:00,2
SERVER_13685,2020-07-16 10:24:00,3
SERVER_2633,2020-03-17 13:14:00,2
SERVER_15265,2020-09-08 21:44:00,2
SERVER_1717,2020-10-05 15:42:00,2
SERVER_14593,2020-01-28 06:50:00,2
SERVER_2211,2020-04-24 23:26:00,2
SERVER_1798,2020-05-23 14:50:00,2
SERVER_2635,2020-10-06 16:24:00,2
SERVER_2227,2020-02-05 09:24:00,2
SERVER_15894,2020-10-25 18:34:00,2
SERVER_1210,2020-08-04 17:27:00,2
SERVER_14067,2020-05-22 10:46:00,2
SERVER_15908,2020-06-05 06:33:00,2
SERVER_14666,2020-05-18 20:18:00,2
SERVER_13722,2020-05-31 19:03:00,2
SERVER_1127,2020-11-06 01:13:00,2
SERVER_14597,2020-02-05 14:32:00,2
SERVER_7457,2020-07-19 17:57:00,2
SERVER_14058,2020-10-03 21:58:00,3
SERVER_1801,2020-08-01 20:26:00,3
SERVER_1714,2020-09-12 18:32:00,2
SERVER_13872,2020-05-04 18:16:00,2
SERVER_3207,2020-08-01 18:03:00,1
SERVER_1404,2020-07-18 18:02:00,2
SERVER_13842,2020-11-13 16:39:00,2
SERVER_14705,2020-07-11 08:11:00,2
SERVER_2174,2020-07-18 11:35:00,2
SERVER_14098,2020-11-21 20:16:00,2
SERVER_7374,2020-01-28 07:59:00,2
SERVER_14519,2020-03-31 02:26:00,2
SERVER_14716,2020-11-19 17:47:00,3
SERVER_2527,2020-08-07 19:34:00,2
SERVER_2204,2020-05-31 13:30:00,3
SERVER_1896,2020-09-10 21:09:00,1
SERVER_14618,2020-05-19 20:29:00,2
SERVER_13802,2020-05-29 19:06:00,2
SERVER_2195,2020-07-14 09:32:00,2
SERVER_13649,2020-06-17 05:14:00,2
SERVER_2639,2020-02-18 06:38:00,1
SERVER_14103,2020-10-29 14:20:00,2
SERVER_2429,2020-05-28 21:59:00,2
SERVER_2776,2020-06-12 19:05:00,2
SERVER_14588,2020-08-26 00:31:00,2
SERVER_2646,2020-11-24 11:21:00,3
SERVER_2233,2020-11-08 14:01:00,2
SERVER_1219,2020-11-15 03:04:00,2
SERVER_3196,2020-11-06 01:37:00,3
SERVER_1298,2020-04-07 18:33:00,3
SERVER_14692,2020-07-29 19:15:00,2
SERVER_2535,2020-10-06 19:01:00,2
SERVER_2654,2020-01-11 09:30:00,2
SERVER_15162,2020-03-29 19:33:00,2
SERVER_14412,2020-05-14 05:01:00,2
SERVER_1268,2020-02-21 19:25:00,2
SERVER_14059,2020-10-04 15:44:00,2
SERVER_1401,2020-05-10 10:30:00,2
SERVER_2729,2020-10-26 23:52:00,3
SERVER_2278,2020-06-24 09:52:00,2
SERVER_13878,2020-03-18 23:01:00,2
SERVER_2214,2020-05-26 17:16:00,2
SERVER_13682,2020-11-25 11:11:00,2
SERVER_1396,2020-02-19 08:40:00,3
SERVER_2762,2020-02-27 21:36:00,2
SERVER_15142,2020-04-10 05:11:00,2
SERVER_2132,2020-08-30 07:27:00,2
SERVER_13916,2020-09-26 16:13:00,1
SERVER_13884,2020-04-22 17:42:00,2
SERVER_3994,2020-03-24 15:33:00,3
SERVER_13786,2020-07-22 14:08:00,2
SERVER_2697,2020-03-10 17:23:00,3
SERVER_15190,2020-06-10 13:43:00,2
SERVER_13659,2020-10-14 10:33:00,2
SERVER_13897,2020-02-25 12:53:00,2
SERVER_13676,2020-07-14 18:24:00,3
SERVER_2731,2020-07-12 21:16:00,2
SERVER_2637,2020-10-02 08:16:00,2
SERVER_14508,2020-06-19 02:50:00,2
SERVER_14066,2020-04-21 02:23:00,2
SERVER_14028,2020-02-21 15:59:00,3
SERVER_2212,2020-02-01 05:21:00,3
SERVER_14719,2020-03-01 03:14:00,2
SERVER_2677,2020-01-03 02:42:00,2
SERVER_15190,2020-06-10 14:00:00,2
SERVER_2667,2020-05-12 21:40:00,2
SERVER_13750,2020-10-16 14:43:00,2
SERVER_13655,2020-07-11 05:47:00,2
SERVER_14797,2020-04-08 04:23:00,3
SERVER_15568,2020-06-12 17:39:00,2
SERVER_2396,2020-10-04 23:28:00,2
SERVER_15878,2020-08-13 07:51:00,2
SERVER_14063,2020-01-18 18:21:00,2
SERVER_2208,2020-01-06 16:43:00,2
SERVER_13746,2020-06-16 22:54:00,2
SERVER_2396,2020-10-06 00:52:00,2
SERVER_15174,2020-02-29 09:18:00,2
SERVER_6716,2020-09-04 00:24:00,2
SERVER_14151,2020-01-29 17:57:00,2
SERVER_14659,2020-01-17 12:47:00,2
SERVER_13841,2020-11-13 16:41:00,2
SERVER_926,2020-08-14 05:56:00,2
SERVER_13871,2020-09-09 15:30:00,3
SERVER_2420,2020-01-07 05:56:00,2
SERVER_13668,2020-05-02 13:25:00,2
SERVER_15837,2020-08-10 07:05:00,2
SERVER_2132,2020-08-15 19:26:00,2
SERVER_1987,2020-01-27 21:50:00,3
SERVER_14656,2020-09-27 11:58:00,2
SERVER_15300,2020-02-16 21:40:00,2
SERVER_14724,2020-06-23 01:14:00,2
SERVER_4228,2020-10-08 07:18:00,2
SERVER_13866,2020-08-28 23:12:00,2
SERVER_2679,2020-08-18 15:53:00,2
SERVER_1492,2020-06-01 10:12:00,1
SERVER_2559,2020-06-24 07:50:00,3
SERVER_13721,2020-11-13 09:12:00,2
SERVER_14691,2020-06-06 23:20:00,2
SERVER_14015,2020-01-01 16:20:00,2
SERVER_13907,2020-07-23 21:41:00,2
SERVER_1489,2020-06-09 02:29:00,2
SERVER_2821,2020-05-13 15:13:00,2
SERVER_14706,2020-02-21 17:12:00,2
SERVER_1124,2020-08-14 22:15:00,2
SERVER_14654,2020-08-12 12:09:00,2
SERVER_4014,2020-04-06 17:03:00,3
SERVER_13872,2020-05-04 17:58:00,2
SERVER_2660,2020-02-10 03:06:00,2
SERVER_14723,2020-03-31 23:03:00,2
SERVER_1712,2020-01-18 13:49:00,2
SERVER_7473,2020-07-19 18:04:00,2
SERVER_2451,2020-06-18 19:53:00,3
SERVER_1244,2020-09-03 05:51:00,2
SERVER_14692,2020-08-05 17:30:00,2
SERVER_15941,2020-01-23 14:59:00,2
SERVER_13693,2020-04-15 21:16:00,2
SERVER_15871,2020-11-22 22:36:00,2
SERVER_15142,2020-04-10 05:17:00,2
SERVER_13860,2020-03-07 21:11:00,2
SERVER_2420,2020-08-30 04:48:00,2
SERVER_13909,2020-08-11 13:50:00,2
SERVER_15910,2020-08-26 23:11:00,1
SERVER_1691,2020-08-12 21:48:00,2
SERVER_2546,2020-02-08 21:24:00,2
SERVER_13904,2020-06-18 14:29:00,2
SERVER_13894,2020-10-16 15:21:00,3
SERVER_13646,2020-07-15 03:44:00,2
SERVER_13724,2020-06-07 02:33:00,2
SERVER_15150,2020-06-30 14:13:00,2
SERVER_15174,2020-02-29 09:04:00,2
SERVER_2225,2020-11-11 03:33:00,2
SERVER_13668,2020-05-01 19:45:00,2
SERVER_1303,2020-01-20 09:32:00,2
SERVER_14590,2020-11-06 05:22:00,2
SERVER_14190,2020-03-28 11:46:00,2
SERVER_14054,2020-10-16 10:27:00,2
SERVER_14061,2020-07-21 19:01:00,2
SERVER_2633,2020-03-17 13:30:00,2
SERVER_2428,2020-06-22 13:16:00,2
SERVER_13647,2020-07-19 07:42:00,2
SERVER_1219,2020-11-15 02:47:00,2
SERVER_2718,2020-08-25 16:23:00,3
SERVER_2214,2020-05-26 17:35:00,2
SERVER_15837,2020-08-10 07:41:00,2
SERVER_2781,2020-08-05 02:58:00,2
SERVER_15148,2020-01-26 21:22:00,2
SERVER_14618,2020-05-19 20:23:00,2
SERVER_4622,2020-01-04 14:25:00,2
SERVER_16470,2020-08-02 06:48:00,1
SERVER_1987,2020-01-04 16:23:00,3
SERVER_2201,2020-02-20 22:02:00,3
SERVER_2534,2020-11-06 01:26:00,2
SERVER_2277,2020-08-09 16:08:00,2
SERVER_13732,2020-04-15 16:23:00,2
SERVER_14156,2020-06-16 05:25:00,3
SERVER_13672,2020-06-07 10:51:00,2
SERVER_903,2020-02-20 11:21:00,3
SERVER_13908,2020-07-05 21:17:00,2
SERVER_3459,2020-04-25 10:47:00,3
SERVER_13670,2020-06-24 17:10:00,3
SERVER_13699,2020-04-01 16:55:00,2
SERVER_13702,2020-11-13 16:38:00,2
SERVER_14148,2020-02-16 21:49:00,2
SERVER_14668,2020-08-16 08:15:00,3
SERVER_15138,2020-04-30 14:26:00,2
SERVER_2540,2020-05-09 07:29:00,2
SERVER_1301,2020-10-16 05:05:00,2
SERVER_14661,2020-10-30 09:27:00,2
SERVER_14521,2020-01-21 04:20:00,2
SERVER_2655,2020-01-09 11:44:00,2
SERVER_15137,2020-03-12 02:34:00,2
SERVER_2231,2019-12-31 21:49:00,2
SERVER_14004,2020-05-14 04:59:00,3
SERVER_15894,2020-10-25 17:55:00,2
SERVER_14035,2020-09-26 01:22:00,2
SERVER_3065,2020-03-11 06:49:00,3
SERVER_14663,2020-05-06 04:00:00,2
SERVER_3065,2020-07-05 03:57:00,3
SERVER_2133,2020-08-08 12:41:00,2
SERVER_14166,2020-07-10 13:51:00,3
SERVER_3994,2020-04-03 09:31:00,3
SERVER_2755,2020-05-26 05:30:00,2
SERVER_2297,2020-02-10 20:27:00,2
SERVER_2219,2020-11-06 14:29:00,2
SERVER_14725,2020-07-24 13:18:00,2
SERVER_922,2020-07-22 16:23:00,3
SERVER_2225,2020-11-11 03:39:00,2
SERVER_14697,2020-06-28 00:41:00,1
SERVER_13695,2020-04-12 11:32:00,2
SERVER_2513,2020-10-23 06:59:00,2
SERVER_2687,2020-10-13 22:49:00,2
SERVER_14160,2020-05-21 07:46:00,3
SERVER_3951,2020-05-15 03:22:00,1
SERVER_2641,2020-06-20 05:12:00,2
SERVER_14072,2020-05-23 20:25:00,2
SERVER_15724,2020-04-24 01:06:00,2
SERVER_2643,2020-05-21 19:22:00,2
SERVER_2755,2020-05-26 05:49:00,2
SERVER_2743,2020-07-02 19:09:00,2
SERVER_13668,2020-04-26 22:12:00,2
SERVER_2134,2020-10-17 23:23:00,2
SERVER_2760,2020-03-20 22:56:00,2
SERVER_1178,2020-01-10 19:39:00,1
SERVER_2778,2020-05-10 16:16:00,2
SERVER_4145,2020-05-27 11:44:00,2
SERVER_2675,2019-12-29 08:04:00,2
SERVER_2278,2020-06-24 00:46:00,2
SERVER_4469,2020-02-07 11:53:00,3
SERVER_2174,2020-07-18 11:38:00,2
SERVER_1714,2020-09-10 23:51:00,2
SERVER_2679,2020-08-18 16:12:00,2
SERVER_15265,2020-09-08 21:21:00,2
SERVER_2636,2020-01-17 14:08:00,2
SERVER_14155,2020-02-06 04:41:00,3
SERVER_1214,2020-06-12 19:00:00,2
SERVER_14180,2020-01-18 00:43:00,2
SERVER_2176,2020-11-23 09:41:00,2
SERVER_1416,2020-07-29 12:43:00,2
SERVER_13932,2020-07-04 02:22:00,2
SERVER_13710,2020-07-14 11:15:00,1
SERVER_2643,2020-05-21 19:48:00,2
SERVER_14063,2020-01-18 12:53:00,2
SERVER_2748,2020-07-16 02:55:00,2
SERVER_2541,2020-06-06 18:35:00,2
SERVER_5739,2020-01-05 20:38:00,1
SERVER_4622,2020-01-04 14:18:00,2
SERVER_2716,2020-01-26 21:35:00,3
SERVER_2763,2020-03-16 06:32:00,2
SERVER_2719,2020-05-17 19:58:00,2
SERVER_1340,2020-04-04 22:46:00,2
SERVER_2130,2020-08-25 20:51:00,3
SERVER_2548,2020-10-22 20:38:00,3
SERVER_1305,2020-07-07 21:20:00,2
SERVER_13651,2020-09-10 10:35:00,3
SERVER_14663,2020-05-06 04:04:00,2
SERVER_14039,2020-04-02 12:50:00,3
SERVER_2297,2020-02-10 20:32:00,2
SERVER_2822,2020-07-10 04:28:00,2
SERVER_13731,2020-02-13 13:17:00,2
SERVER_14663,2020-05-06 03:57:00,2
SERVER_13865,2020-08-03 00:31:00,3
SERVER_2118,2020-06-11 02:36:00,2
SERVER_3623,2020-02-22 22:23:00,2
SERVER_3302,2020-08-05 06:14:00,2
SERVER_2822,2020-07-10 04:36:00,2
SERVER_1490,2020-01-13 00:34:00,2
SERVER_13671,2020-05-11 16:40:00,2
SERVER_13661,2020-07-24 22:00:00,3
SERVER_2678,2020-02-19 19:22:00,2
SERVER_13854,2020-10-18 22:41:00,2
SERVER_14597,2020-02-05 14:26:00,2
SERVER_13732,2020-04-15 16:26:00,2
SERVER_3065,2020-03-11 07:51:00,3
SERVER_2771,2019-12-30 05:58:00,2
SERVER_13728,2020-06-02 14:59:00,2
SERVER_2423,2020-06-10 20:42:00,2
SERVER_2220,2020-03-14 14:08:00,2
SERVER_14644,2020-07-09 20:06:00,2
SERVER_14694,2020-06-15 18:36:00,3
SERVER_1491,2020-01-16 20:41:00,1
SERVER_2745,2020-07-10 22:45:00,2
SERVER_13731,2020-02-13 13:16:00,2
SERVER_13677,2020-03-02 07:24:00,2
SERVER_13743,2020-03-28 13:08:00,3
SERVER_14154,2020-08-04 05:20:00,3
SERVER_2279,2020-10-23 14:26:00,3
SERVER_7254,2020-08-04 16:44:00,2
SERVER_7373,2020-07-21 15:46:00,2
SERVER_15163,2020-10-05 20:59:00,2
SERVER_13870,2020-08-11 10:50:00,3
SERVER_15192,2020-06-20 20:43:00,3
SERVER_14689,2020-01-01 22:06:00,2
SERVER_1898,2020-01-02 10:43:00,3
SERVER_14374,2020-09-05 22:59:00,3
SERVER_13725,2020-03-26 09:44:00,2
SERVER_15877,2020-10-14 00:40:00,2
SERVER_13903,2020-06-04 21:46:00,2
SERVER_1210,2020-08-04 17:03:00,2
SERVER_1663,2020-04-02 15:45:00,2
SERVER_2773,2020-02-08 18:17:00,2
SERVER_2731,2020-07-12 21:19:00,2
SERVER_2638,2020-08-23 20:36:00,2
SERVER_3794,2020-02-01 03:01:00,2
SERVER_2234,2020-01-11 21:02:00,2
SERVER_1297,2020-04-11 05:23:00,2
SERVER_1713,2020-08-12 15:05:00,1
SERVER_14158,2020-06-19 04:44:00,3
SERVER_2816,2020-07-17 10:12:00,2
SERVER_13724,2020-06-07 02:36:00,2
SERVER_13892,2020-03-08 19:45:00,1
SERVER_13664,2020-04-10 07:51:00,2
SERVER_13699,2020-03-30 15:14:00,2
SERVER_14717,2020-10-20 17:44:00,3
SERVER_1343,2020-06-12 10:14:00,2
SERVER_2760,2020-03-20 22:59:00,2
SERVER_14742,2020-06-02 10:39:00,1
SERVER_2757,2020-03-25 07:43:00,2
SERVER_2546,2020-02-08 21:09:00,2
SERVER_13884,2020-03-16 04:30:00,2
SERVER_2515,2020-11-10 12:48:00,3
SERVER_14531,2020-03-23 14:22:00,2
SERVER_13764,2020-02-28 21:13:00,1
SERVER_14656,2020-09-27 11:53:00,2
SERVER_2513,2020-10-23 07:05:00,2
SERVER_1212,2020-08-31 21:48:00,2
SERVER_4228,2020-10-08 07:22:00,2
SERVER_13906,2020-07-30 00:45:00,3
SERVER_2401,2020-06-14 04:55:00,2
SERVER_13759,2020-03-29 10:42:00,1
SERVER_14701,2020-10-27 12:16:00,2
SERVER_14695,2020-04-08 20:10:00,2
SERVER_1488,2020-05-30 22:23:00,2
SERVER_2443,2020-01-23 16:16:00,2
SERVER_15194,2020-06-03 01:31:00,2
SERVER_14662,2020-07-15 03:26:00,2
SERVER_14181,2020-03-30 07:04:00,2
SERVER_2681,2020-02-12 18:46:00,2
SERVER_2778,2020-02-26 22:26:00,2
SERVER_15874,2020-04-04 23:16:00,1
SERVER_7376,2020-01-09 21:25:00,2
SERVER_2541,2020-06-06 18:38:00,2
SERVER_2663,2020-01-19 20:06:00,2
SERVER_2216,2020-01-30 05:39:00,2
SERVER_2542,2020-08-12 04:20:00,2
SERVER_1128,2020-05-07 19:17:00,2
SERVER_2662,2020-09-15 17:41:00,2
SERVER_1257,2020-10-26 13:00:00,2
SERVER_1719,2020-09-07 15:54:00,2
SERVER_4043,2020-10-15 02:46:00,2
SERVER_3031,2020-02-02 17:53:00,2
SERVER_2119,2020-08-15 23:17:00,3
SERVER_13694,2020-03-13 00:03:00,2
SERVER_13873,2020-06-16 01:52:00,2
SERVER_15907,2020-05-30 11:11:00,2
SERVER_1799,2020-01-05 05:21:00,1
SERVER_2052,2020-09-29 14:48:00,2
SERVER_2529,2020-04-11 20:12:00,2
SERVER_6333,2020-11-18 05:08:00,2
SERVER_2115,2020-01-17 19:02:00,2
SERVER_2813,2020-02-25 04:27:00,2
SERVER_14098,2020-11-21 16:59:00,2
SERVER_1404,2020-07-17 13:56:00,2
SERVER_2662,2020-09-15 18:06:00,2
SERVER_2538,2020-03-09 00:39:00,2
SERVER_2538,2020-04-20 20:35:00,2
SERVER_2667,2020-05-12 22:02:00,2
SERVER_2689,2020-01-30 11:30:00,2
SERVER_13836,2020-11-13 16:39:00,2
SERVER_14590,2020-11-06 04:50:00,2
SERVER_13665,2020-10-23 15:01:00,3
SERVER_2744,2020-03-12 14:08:00,2
SERVER_14699,2020-03-05 18:36:00,2
SERVER_2823,2020-02-17 13:30:00,2
SERVER_7254,2020-08-02 12:52:00,2
SERVER_4419,2020-01-09 14:37:00,3
SERVER_2670,2020-06-25 12:18:00,2
SERVER_15184,2020-06-05 13:35:00,2
SERVER_13925,2020-08-09 09:36:00,2
SERVER_2340,2020-04-28 19:17:00,2
SERVER_2527,2020-08-07 19:13:00,2
SERVER_2686,2020-08-20 05:28:00,2
SERVER_15877,2020-10-14 00:21:00,2
SERVER_2543,2020-07-29 12:04:00,2
SERVER_3186,2020-11-12 13:31:00,2
SERVER_14150,2020-08-31 03:35:00,3
SERVER_2637,2020-08-30 00:44:00,3
SERVER_3065,2020-08-17 23:00:00,3
SERVER_3623,2020-02-22 22:39:00,2
SERVER_2677,2020-01-03 02:29:00,2
SERVER_2220,2020-03-13 12:33:00,2
SERVER_2540,2020-05-09 07:01:00,2
SERVER_2176,2020-07-10 18:01:00,2
SERVER_3065,2020-05-06 12:27:00,3
SERVER_2771,2019-12-30 06:04:00,2
SERVER_2675,2019-12-29 07:57:00,2
SERVER_13712,2020-09-30 20:56:00,2
SERVER_13884,2020-05-07 05:32:00,2
SERVER_2745,2020-07-10 22:24:00,2
SERVER_2717,2020-08-26 15:38:00,2
SERVER_1712,2020-01-18 13:56:00,2
SERVER_2684,2020-07-23 12:21:00,2
SERVER_2099,2020-02-26 08:41:00,2
SERVER_2813,2020-02-25 04:30:00,2
SERVER_15471,2019-12-31 11:22:00,2
SERVER_15871,2020-11-22 22:42:00,2
SERVER_14061,2020-07-23 10:41:00,2
SERVER_2538,2020-03-09 00:33:00,2
SERVER_1490,2020-01-13 23:56:00,2
SERVER_13884,2020-07-04 07:41:00,2
SERVER_2683,2020-06-10 17:43:00,2
SERVER_13884,2020-03-09 04:54:00,2
SERVER_1264,2020-10-18 16:39:00,2
SERVER_14699,2020-03-05 18:42:00,2
SERVER_13725,2020-03-26 09:47:00,2
SERVER_14098,2020-11-21 17:13:00,2
SERVER_2674,2020-10-18 16:14:00,2
SERVER_3738,2020-07-22 21:51:00,2
SERVER_14696,2020-08-17 17:36:00,2
SERVER_14035,2020-09-26 01:44:00,2
SERVER_2529,2020-04-11 20:08:00,2
SERVER_15137,2020-03-12 02:48:00,2
SERVER_14078,2020-05-07 20:21:00,2
SERVER_13841,2020-11-13 16:38:00,2
SERVER_1260,2020-06-01 13:09:00,2
SERVER_2176,2020-11-21 02:19:00,2
SERVER_14508,2020-06-19 03:03:00,2
SERVER_2776,2020-06-12 19:02:00,2
SERVER_2744,2020-03-12 14:11:00,2
SERVER_3994,2020-01-26 19:24:00,3
SERVER_2743,2020-07-02 19:31:00,2
SERVER_2543,2020-11-08 11:11:00,2
SERVER_2657,2020-07-14 00:17:00,2
SERVER_14706,2020-02-21 16:57:00,2
SERVER_2229,2020-01-19 15:48:00,2
SERVER_13904,2020-06-16 16:39:00,2
SERVER_1212,2020-08-31 21:42:00,2
SERVER_14702,2020-01-06 08:03:00,2
SERVER_1257,2020-10-26 12:34:00,2
SERVER_13728,2020-06-02 04:39:00,2
SERVER_13884,2020-04-27 21:05:00,2
SERVER_13878,2020-03-25 14:03:00,2
SERVER_15867,2020-05-03 11:12:00,2
SERVER_2827,2020-07-22 01:58:00,2
SERVER_2420,2020-08-31 06:24:00,2
SERVER_2774,2020-03-11 02:08:00,2
SERVER_2748,2020-07-16 03:14:00,2
SERVER_14691,2020-06-06 23:15:00,2
SERVER_13884,2020-02-09 18:45:00,2
SERVER_13884,2020-03-09 08:09:00,2
SERVER_2779,2020-01-23 16:44:00,2
SERVER_15568,2020-06-12 17:32:00,2
SERVER_2121,2020-03-09 14:55:00,2
SERVER_13694,2020-03-13 00:01:00,2
SERVER_2132,2020-08-15 19:29:00,2
SERVER_2686,2020-08-20 05:25:00,2
SERVER_2641,2020-06-20 05:15:00,2
SERVER_14621,2020-04-28 12:17:00,2
SERVER_14615,2020-10-25 14:45:00,3
SERVER_4134,2020-10-19 02:59:00,2
SERVER_14725,2020-07-24 13:21:00,2
SERVER_3196,2020-11-06 02:39:00,3
SERVER_2543,2020-07-29 12:08:00,2
SERVER_2655,2020-01-09 11:59:00,2
SERVER_2729,2020-06-11 05:13:00,2
SERVER_15300,2020-02-16 21:43:00,2
SERVER_2816,2020-07-17 09:48:00,2
SERVER_2215,2020-01-04 01:59:00,2
SERVER_2429,2020-05-28 21:28:00,2
SERVER_13873,2020-06-14 14:37:00,2
SERVER_2630,2020-02-13 06:38:00,2
SERVER_2773,2020-02-08 18:31:00,2
SERVER_15228,2020-09-03 07:00:00,2
SERVER_2229,2020-09-16 05:59:00,2
SERVER_1301,2020-10-16 05:03:00,2
SERVER_6716,2020-09-04 00:21:00,2
SERVER_2204,2020-05-03 22:37:00,2
SERVER_2654,2020-01-11 09:35:00,2
SERVER_2233,2020-11-08 14:04:00,2
SERVER_2532,2020-03-13 01:54:00,2
SERVER_4419,2020-03-16 16:59:00,1
SERVER_2486,2020-05-21 17:37:00,2
SERVER_2637,2020-10-02 08:35:00,2
SERVER_2401,2020-06-14 04:33:00,2
SERVER_14701,2020-10-27 12:44:00,2
SERVER_13880,2020-07-08 00:56:00,2
SERVER_2647,2020-07-14 11:30:00,2
SERVER_4469,2020-02-07 10:58:00,3
SERVER_2685,2020-08-29 02:34:00,2
SERVER_15907,2020-05-30 10:35:00,2
SERVER_2443,2020-01-23 16:16:00,2
SERVER_15189,2020-05-15 22:38:00,2
SERVER_15879,2020-08-27 13:21:00,2
SERVER_2689,2020-01-30 11:35:00,2
SERVER_3916,2020-11-06 21:06:00,3
SERVER_13677,2020-03-02 07:29:00,2
SERVER_2538,2020-04-20 20:58:00,2
SERVER_15876,2020-06-16 12:35:00,2
SERVER_2779,2020-06-19 06:26:00,2
SERVER_2536,2020-04-21 21:01:00,2
SERVER_2115,2020-01-19 00:24:00,2
SERVER_1268,2020-02-23 11:12:00,2
SERVER_2779,2020-01-23 16:31:00,2
SERVER_2660,2020-02-10 02:50:00,2
SERVER_2428,2020-06-21 11:15:00,2
SERVER_14661,2020-10-30 09:17:00,2
SERVER_13870,2020-08-11 07:14:00,3
SERVER_3207,2020-08-01 00:46:00,2
SERVER_14654,2020-08-12 12:25:00,2
SERVER_2778,2020-05-10 16:01:00,2
SERVER_14662,2020-07-15 03:21:00,2
SERVER_2542,2020-08-12 04:15:00,2
SERVER_1894,2020-01-15 13:56:00,1
SERVER_2781,2020-08-05 02:16:00,2
SERVER_1491,2020-04-06 11:14:00,1
SERVER_14695,2020-04-08 20:18:00,2
SERVER_14588,2020-08-26 00:25:00,2
SERVER_3263,2020-10-20 13:12:00,3
SERVER_3207,2020-04-09 14:41:00,2
SERVER_4110,2020-09-20 11:39:00,2
SERVER_7458,2020-03-11 19:57:00,2
SERVER_7458,2020-03-11 19:55:00,2
SERVER_7411,2020-02-04 02:44:00,3
SERVER_16008,2020-05-01 13:26:00,3
SERVER_3683,2020-08-11 15:12:00,2
SERVER_16161,2020-09-18 20:21:00,2
SERVER_17230,2020-10-24 09:54:00,2
SERVER_7409,2020-10-14 12:32:00,3
SERVER_2313,2020-08-04 11:33:00,3
SERVER_3789,2020-09-19 17:06:00,3
SERVER_7406,2020-10-12 09:45:00,2
SERVER_15694,2020-11-20 23:31:00,1
SERVER_15459,2020-09-20 15:06:00,3
SERVER_16510,2020-05-07 07:51:00,1
SERVER_17005,2020-01-03 19:41:00,1
SERVER_7080,2020-05-23 02:36:00,2
SERVER_6316,2020-04-08 03:17:00,2
SERVER_17215,2020-06-23 19:48:00,2
SERVER_7080,2020-05-15 10:21:00,2
SERVER_5027,2020-02-24 15:58:00,1
SERVER_6064,2020-04-11 17:15:00,1
SERVER_2333,2020-08-04 11:30:00,3
